Tenure,Complain,Complaint_to_Order_Ratio,DaySinceLastOrder,CashbackAmount,NumberOfDeviceRegistered,SatisfactionScore,Engagement_Score,CityTier,Average_Cashback_Per_Order,WarehouseToHome,Churn
1.0,1.0,0.2,3.0,171.0,4.0,3.0,8.0,3.0,34.2,25.0,1
12.0,0.0,0.0,4.0,151.0,2.0,3.0,5.0,1.0,50.333333333333336,14.0,0
8.0,0.0,0.0,12.0,192.0,4.0,1.0,8.0,1.0,32.0,9.0,0
2.0,0.0,0.0,5.0,172.0,5.0,5.0,8.0,3.0,57.333333333333336,33.0,0
1.0,1.0,0.125,8.0,187.0,4.0,3.0,8.0,1.0,23.375,29.0,1
13.0,1.0,0.3333333333333333,5.0,186.0,5.0,1.0,8.0,3.0,62.0,28.0,0
25.0,0.0,0.0,3.0,231.0,4.0,4.0,7.0,3.0,46.2,9.0,0
15.0,1.0,0.2,4.0,180.0,4.0,1.0,8.0,1.0,36.0,29.0,0
11.0,1.0,0.3333333333333333,4.0,155.0,4.0,3.0,7.0,1.0,51.666666666666664,11.0,0
7.0,0.0,0.0,3.0,225.0,4.0,1.0,8.0,3.0,75.0,12.0,0
6.0,1.0,0.3333333333333333,3.0,166.0,4.0,4.0,7.0,3.0,55.333333333333336,9.0,0
13.0,0.0,0.0,6.0,234.0,4.0,3.0,8.0,1.0,78.0,32.0,0
1.0,0.0,0.0,3.0,187.0,2.0,3.0,6.0,3.0,62.333333333333336,25.0,0
26.0,1.0,0.3333333333333333,3.0,257.0,2.0,3.0,5.0,1.0,85.66666666666667,35.0,0
17.0,1.0,0.3333333333333333,9.0,166.0,5.0,3.0,9.0,1.0,55.333333333333336,13.0,0
1.0,1.0,0.16666666666666666,5.0,183.0,5.0,1.0,9.0,3.0,30.5,17.0,0
1.0,1.0,0.1111111111111111,8.0,149.0,4.0,3.0,7.0,1.0,16.555555555555557,24.0,1
1.0,0.0,0.0,2.0,164.0,5.0,1.0,8.0,1.0,54.666666666666664,9.0,0
16.0,0.0,0.0,10.0,293.0,4.0,5.0,7.0,2.0,97.66666666666667,17.0,0
26.0,0.0,0.0,5.0,155.0,4.0,5.0,7.0,1.0,51.666666666666664,15.0,0
11.0,0.0,0.0,3.0,161.0,4.0,3.0,8.0,1.0,53.666666666666664,18.0,0
9.0,0.0,0.0,3.0,219.0,4.0,1.0,7.0,1.0,54.75,25.0,0
1.0,0.0,0.0,3.0,157.0,4.0,1.0,7.0,1.0,52.333333333333336,8.0,0
1.0,0.0,0.0,8.0,161.0,2.0,5.0,6.0,1.0,53.666666666666664,14.0,0
3.0,0.0,0.0,10.0,205.0,5.0,5.0,8.0,2.0,68.33333333333333,24.0,0
13.0,0.0,0.0,4.0,168.0,5.0,5.0,9.0,1.0,56.0,35.0,1
1.0,1.0,0.1111111111111111,8.0,201.0,4.0,1.0,7.0,1.0,22.333333333333332,21.0,1
28.0,0.0,0.0,8.0,298.0,4.0,1.0,7.0,1.0,21.285714285714285,8.0,0
31.0,1.0,0.3333333333333333,6.0,322.0,4.0,5.0,8.0,1.0,107.33333333333333,8.0,0
29.0,0.0,0.0,1.0,272.0,2.0,1.0,5.0,1.0,90.66666666666667,8.0,0
10.0,1.0,0.3333333333333333,3.0,218.0,4.0,4.0,8.0,3.0,72.66666666666667,10.0,0
1.0,0.0,0.0,1.0,139.0,6.0,3.0,9.0,3.0,46.333333333333336,8.0,1
4.0,0.0,0.0,3.0,173.0,4.0,5.0,8.0,3.0,57.666666666666664,14.0,0
5.0,0.0,0.0,1.0,289.0,4.0,4.0,8.0,1.0,96.33333333333333,15.0,0
8.0,0.0,0.0,4.0,155.0,4.0,5.0,8.0,1.0,51.666666666666664,8.0,0
1.0,0.0,0.0,1.0,138.0,5.0,4.0,8.0,1.0,46.0,15.0,1
1.0,0.0,0.0,5.0,146.0,4.0,5.0,8.0,1.0,48.666666666666664,18.0,0
10.0,0.0,0.0,9.0,183.0,5.0,1.0,8.0,1.0,61.0,11.0,0
10.0,0.0,0.0,3.0,181.0,5.0,5.0,9.0,3.0,60.333333333333336,23.0,0
21.0,0.0,0.0,3.0,159.0,4.0,1.0,8.0,1.0,53.0,8.0,0
1.0,0.0,0.0,3.0,169.0,5.0,5.0,9.0,3.0,42.25,16.0,1
11.0,0.0,0.0,4.0,160.0,2.0,3.0,5.0,1.0,53.333333333333336,12.0,0
30.0,0.0,0.0,1.0,146.0,4.0,5.0,7.0,1.0,48.666666666666664,8.0,0
21.0,0.0,0.0,7.0,297.0,4.0,3.0,7.0,1.0,42.42857142857143,9.0,0
1.0,1.0,0.3333333333333333,4.0,167.0,4.0,3.0,7.0,3.0,55.666666666666664,11.0,0
6.0,0.0,0.0,3.0,217.0,4.0,1.0,8.0,3.0,72.33333333333333,14.0,0
8.0,0.0,0.0,3.0,158.0,5.0,4.0,8.0,1.0,52.666666666666664,8.0,0
15.0,1.0,0.3333333333333333,4.0,146.0,2.0,3.0,5.0,1.0,48.666666666666664,12.0,0
14.0,0.0,0.0,8.0,165.0,4.0,3.0,7.0,1.0,55.0,16.0,0
5.0,0.0,0.0,10.0,233.0,4.0,1.0,7.0,3.0,77.66666666666667,15.0,0
10.0,0.0,0.0,3.0,226.0,4.0,1.0,7.0,3.0,37.666666666666664,16.0,1
3.0,1.0,0.3333333333333333,1.0,161.0,5.0,5.0,8.0,1.0,53.666666666666664,9.0,1
1.0,0.0,0.0,8.0,199.0,2.0,4.0,6.0,1.0,33.166666666666664,8.0,1
19.0,1.0,0.3333333333333333,8.0,234.0,6.0,5.0,10.0,1.0,78.0,27.0,0
5.0,0.0,0.0,3.0,146.0,2.0,4.0,6.0,2.0,48.666666666666664,15.0,0
1.0,1.0,0.25,3.0,162.0,4.0,1.0,8.0,1.0,40.5,9.0,1
19.0,1.0,0.3333333333333333,3.0,219.0,4.0,1.0,7.0,1.0,73.0,36.0,0
22.0,0.0,0.0,3.0,180.0,4.0,5.0,8.0,3.0,45.0,14.0,0
1.0,0.0,0.0,3.0,152.0,4.0,3.0,7.0,2.0,38.0,16.0,1
14.0,0.0,0.0,9.0,263.0,5.0,4.0,8.0,1.0,43.833333333333336,15.0,0
2.0,0.0,0.0,3.0,210.0,4.0,5.0,7.0,3.0,70.0,12.0,0
18.0,0.0,0.0,4.0,157.0,5.0,3.0,8.0,1.0,52.333333333333336,12.0,0
27.0,0.0,0.0,9.0,291.0,2.0,4.0,5.0,1.0,29.1,9.0,0
23.0,0.0,0.0,3.0,192.0,4.0,3.0,8.0,1.0,64.0,12.0,0
14.0,0.0,0.0,3.0,148.0,4.0,3.0,8.0,1.0,49.333333333333336,9.0,0
18.0,0.0,0.0,4.0,159.0,4.0,4.0,7.0,1.0,53.0,27.0,0
7.0,0.0,0.0,4.0,169.0,4.0,5.0,7.0,3.0,56.333333333333336,14.0,0
8.0,0.0,0.0,13.0,173.0,6.0,5.0,9.0,3.0,34.6,10.0,0
4.0,0.0,0.0,3.0,178.0,4.0,3.0,8.0,3.0,44.5,23.0,0
16.0,0.0,0.0,9.0,162.0,4.0,1.0,8.0,1.0,23.142857142857142,16.0,0
18.0,0.0,0.0,1.0,173.0,4.0,3.0,8.0,3.0,57.666666666666664,8.0,0
4.0,0.0,0.0,1.0,138.0,4.0,3.0,8.0,1.0,46.0,14.0,0
31.0,0.0,0.0,9.0,174.0,2.0,3.0,6.0,1.0,43.5,8.0,0
23.0,0.0,0.0,3.0,230.0,4.0,4.0,7.0,1.0,76.66666666666667,14.0,0
8.0,0.0,0.0,10.0,295.0,4.0,5.0,8.0,1.0,36.875,22.0,0
1.0,0.0,0.0,3.0,154.0,4.0,3.0,8.0,3.0,51.333333333333336,8.0,1
1.0,0.0,0.0,1.0,183.0,4.0,4.0,7.0,3.0,61.0,20.0,1
1.0,1.0,0.08333333333333333,11.0,171.0,5.0,4.0,8.0,3.0,14.25,31.0,1
9.0,0.0,0.0,1.0,149.0,4.0,3.0,8.0,3.0,49.666666666666664,14.0,0
1.0,1.0,0.3333333333333333,1.0,157.0,4.0,5.0,7.0,1.0,52.333333333333336,16.0,1
1.0,0.0,0.0,1.0,145.0,4.0,4.0,8.0,3.0,48.333333333333336,20.0,0
18.0,1.0,0.25,3.0,227.0,4.0,3.0,7.0,1.0,56.75,9.0,0
3.0,0.0,0.0,3.0,211.0,5.0,3.0,9.0,3.0,70.33333333333333,26.0,0
4.0,0.0,0.0,4.0,146.0,4.0,3.0,7.0,2.0,48.666666666666664,8.0,0
29.0,1.0,0.3333333333333333,3.0,165.0,4.0,3.0,6.0,1.0,55.0,11.0,0
7.0,0.0,0.0,3.0,163.0,5.0,4.0,8.0,1.0,54.333333333333336,11.0,0
21.0,1.0,0.3333333333333333,3.0,171.0,4.0,3.0,8.0,3.0,57.0,21.0,0
1.0,0.0,0.0,1.0,151.0,5.0,5.0,8.0,1.0,50.333333333333336,9.0,1
2.0,0.0,0.0,1.0,141.0,5.0,3.0,9.0,1.0,47.0,8.0,0
2.0,0.0,0.0,4.0,174.0,4.0,5.0,7.0,3.0,58.0,14.0,0
23.0,0.0,0.0,3.0,173.0,5.0,5.0,8.0,1.0,57.666666666666664,10.0,0
3.0,0.0,0.0,3.0,157.0,4.0,4.0,8.0,1.0,52.333333333333336,9.0,0
2.0,0.0,0.0,8.0,190.0,6.0,4.0,10.0,1.0,63.333333333333336,36.0,0
7.0,1.0,0.3333333333333333,1.0,189.0,4.0,3.0,8.0,1.0,63.0,15.0,0
6.0,0.0,0.0,1.0,237.0,4.0,1.0,8.0,1.0,79.0,17.0,0
28.0,0.0,0.0,13.0,285.0,4.0,1.0,7.0,1.0,95.0,18.0,0
1.0,0.0,0.0,8.0,149.0,5.0,5.0,9.0,1.0,49.666666666666664,8.0,1
18.0,0.0,0.0,18.0,288.0,4.0,5.0,7.0,1.0,18.0,35.0,0
13.0,0.0,0.0,3.0,209.0,4.0,4.0,7.0,1.0,52.25,13.0,0
20.0,0.0,0.0,2.0,291.0,4.0,4.0,7.0,3.0,41.57142857142857,10.0,0
9.0,0.0,0.0,3.0,211.0,5.0,4.0,9.0,1.0,42.2,23.0,0
1.0,0.0,0.0,3.0,148.0,4.0,3.0,8.0,1.0,49.333333333333336,27.0,0
4.0,0.0,0.0,1.0,145.0,4.0,5.0,7.0,1.0,48.333333333333336,16.0,1
8.0,1.0,0.1,7.0,196.0,5.0,3.0,9.0,3.0,19.6,8.0,0
1.0,0.0,0.0,8.0,166.0,4.0,3.0,7.0,1.0,18.444444444444443,10.0,1
24.0,1.0,0.06666666666666667,10.0,269.0,6.0,1.0,9.0,1.0,17.933333333333334,29.0,0
8.0,1.0,0.14285714285714285,8.0,148.0,4.0,3.0,7.0,3.0,21.142857142857142,14.0,0
16.0,0.0,0.0,1.0,173.0,5.0,4.0,9.0,1.0,57.666666666666664,9.0,0
11.0,0.0,0.0,8.0,168.0,4.0,1.0,7.0,1.0,33.6,20.0,0
3.0,0.0,0.0,3.0,222.0,6.0,5.0,9.0,1.0,74.0,15.0,0
7.0,0.0,0.0,3.0,168.0,5.0,4.0,8.0,1.0,56.0,32.0,0
19.0,0.0,0.0,4.0,146.0,4.0,1.0,8.0,1.0,48.666666666666664,35.0,0
16.0,1.0,0.06666666666666667,3.0,226.0,4.0,1.0,7.0,1.0,15.066666666666666,9.0,0
14.0,0.0,0.0,2.0,180.0,4.0,5.0,7.0,3.0,20.0,16.0,0
7.0,1.0,0.14285714285714285,8.0,177.0,4.0,3.0,8.0,1.0,25.285714285714285,35.0,0
14.0,1.0,0.1111111111111111,8.0,289.0,4.0,1.0,7.0,2.0,32.111111111111114,13.0,0
1.0,0.0,0.0,1.0,148.0,5.0,5.0,8.0,1.0,49.333333333333336,28.0,0
14.0,1.0,0.25,3.0,166.0,4.0,1.0,8.0,1.0,41.5,15.0,0
19.0,0.0,0.0,8.0,199.0,4.0,4.0,8.0,1.0,22.11111111111111,8.0,0
9.0,0.0,0.0,3.0,149.0,5.0,3.0,9.0,3.0,24.833333333333332,35.0,0
6.0,0.0,0.0,6.0,184.0,5.0,4.0,9.0,1.0,46.0,12.0,0
10.0,1.0,0.3333333333333333,3.0,151.0,4.0,1.0,8.0,3.0,50.333333333333336,9.0,0
22.0,0.0,0.0,8.0,189.0,4.0,3.0,8.0,3.0,21.0,23.0,0
3.0,0.0,0.0,1.0,150.0,2.0,3.0,6.0,1.0,50.0,16.0,0
7.0,0.0,0.0,3.0,189.0,4.0,5.0,7.0,3.0,47.25,15.0,0
1.0,0.0,0.0,3.0,222.0,5.0,5.0,9.0,3.0,27.75,8.0,1
12.0,0.0,0.0,3.0,186.0,4.0,3.0,8.0,2.0,62.0,17.0,0
9.0,0.0,0.0,3.0,150.0,5.0,5.0,9.0,1.0,50.0,8.0,0
8.0,0.0,0.0,3.0,218.0,4.0,4.0,7.0,3.0,72.66666666666667,36.0,0
1.0,1.0,0.3333333333333333,1.0,146.0,4.0,5.0,8.0,1.0,48.666666666666664,9.0,1
17.0,0.0,0.0,3.0,227.0,5.0,1.0,9.0,1.0,75.66666666666667,9.0,1
2.0,0.0,0.0,5.0,174.0,4.0,4.0,7.0,1.0,58.0,9.0,1
6.0,0.0,0.0,3.0,166.0,4.0,5.0,8.0,1.0,55.333333333333336,8.0,0
22.0,0.0,0.0,7.0,149.0,4.0,5.0,8.0,1.0,16.555555555555557,22.0,0
8.0,0.0,0.0,1.0,155.0,4.0,1.0,7.0,1.0,51.666666666666664,14.0,0
29.0,0.0,0.0,14.0,321.0,5.0,1.0,8.0,3.0,80.25,33.0,0
8.0,0.0,0.0,2.0,180.0,4.0,1.0,7.0,1.0,45.0,8.0,0
1.0,0.0,0.0,1.0,146.0,4.0,1.0,7.0,1.0,48.666666666666664,10.0,0
12.0,0.0,0.0,3.0,224.0,4.0,4.0,8.0,3.0,24.88888888888889,21.0,0
12.0,0.0,0.0,3.0,167.0,4.0,4.0,7.0,3.0,55.666666666666664,23.0,0
10.0,0.0,0.0,1.0,193.0,4.0,3.0,8.0,3.0,64.33333333333333,8.0,0
3.0,1.0,0.3333333333333333,6.0,172.0,4.0,5.0,7.0,1.0,57.333333333333336,10.0,0
9.0,1.0,0.3333333333333333,5.0,186.0,4.0,3.0,7.0,1.0,62.0,17.0,0
13.0,0.0,0.0,7.0,207.0,2.0,3.0,5.0,3.0,23.0,13.0,0
3.0,0.0,0.0,3.0,214.0,4.0,1.0,7.0,1.0,71.33333333333333,9.0,0
24.0,1.0,0.3333333333333333,1.0,318.0,4.0,3.0,7.0,3.0,106.0,16.0,0
1.0,0.0,0.0,3.0,146.0,2.0,3.0,5.0,1.0,36.5,17.0,0
10.0,1.0,0.3333333333333333,3.0,181.0,2.0,5.0,6.0,1.0,60.333333333333336,13.0,0
16.0,0.0,0.0,2.0,321.0,5.0,1.0,9.0,1.0,107.0,16.0,0
9.0,0.0,0.0,9.0,159.0,2.0,3.0,5.0,1.0,19.875,35.0,0
8.0,0.0,0.0,8.0,176.0,5.0,3.0,9.0,1.0,19.555555555555557,17.0,0
14.0,0.0,0.0,3.0,171.0,4.0,5.0,7.0,3.0,57.0,21.0,0
17.0,0.0,0.0,3.0,174.0,2.0,4.0,5.0,1.0,58.0,34.0,0
9.0,0.0,0.0,2.0,152.0,5.0,1.0,9.0,1.0,50.666666666666664,14.0,0
20.0,0.0,0.0,13.0,301.0,2.0,5.0,5.0,3.0,100.33333333333333,8.0,0
1.0,1.0,0.3333333333333333,1.0,149.0,4.0,4.0,7.0,1.0,49.666666666666664,31.0,1
1.0,1.0,0.3333333333333333,4.0,153.0,5.0,3.0,8.0,1.0,51.0,33.0,0
24.0,1.0,0.3333333333333333,14.0,237.0,4.0,3.0,7.0,1.0,79.0,27.0,0
6.0,0.0,0.0,3.0,158.0,2.0,1.0,5.0,1.0,52.666666666666664,12.0,0
18.0,1.0,0.3333333333333333,11.0,315.0,4.0,1.0,7.0,1.0,105.0,14.0,0
4.0,0.0,0.0,2.0,146.0,5.0,4.0,8.0,1.0,48.666666666666664,14.0,0
19.0,1.0,0.3333333333333333,5.0,183.0,6.0,5.0,9.0,1.0,61.0,12.0,0
19.0,0.0,0.0,6.0,169.0,5.0,5.0,8.0,3.0,28.166666666666668,33.0,0
5.0,0.0,0.0,4.0,178.0,4.0,5.0,7.0,3.0,59.333333333333336,9.0,0
10.0,1.0,0.3333333333333333,2.0,172.0,4.0,3.0,8.0,1.0,57.333333333333336,19.0,0
8.0,0.0,0.0,3.0,172.0,2.0,1.0,5.0,1.0,19.11111111111111,17.0,0
23.0,0.0,0.0,5.0,157.0,4.0,5.0,7.0,1.0,52.333333333333336,32.0,0
13.0,0.0,0.0,8.0,179.0,4.0,5.0,8.0,1.0,19.88888888888889,17.0,0
1.0,0.0,0.0,8.0,166.0,5.0,5.0,9.0,1.0,55.333333333333336,26.0,0
9.0,0.0,0.0,11.0,177.0,2.0,5.0,5.0,1.0,59.0,25.0,0
2.0,0.0,0.0,1.0,174.0,6.0,5.0,9.0,1.0,58.0,34.0,0
1.0,0.0,0.0,3.0,156.0,4.0,1.0,8.0,1.0,39.0,12.0,0
1.0,1.0,0.3333333333333333,1.0,141.0,4.0,1.0,8.0,3.0,47.0,10.0,1
21.0,0.0,0.0,1.0,322.0,4.0,3.0,8.0,2.0,107.33333333333333,33.0,0
13.0,0.0,0.0,8.0,156.0,5.0,3.0,9.0,1.0,52.0,10.0,0
14.0,0.0,0.0,3.0,229.0,5.0,3.0,9.0,1.0,14.3125,22.0,0
9.0,0.0,0.0,10.0,166.0,4.0,3.0,7.0,1.0,41.5,15.0,0
11.0,0.0,0.0,3.0,183.0,4.0,3.0,7.0,1.0,61.0,26.0,0
13.0,0.0,0.0,9.0,175.0,4.0,3.0,7.0,1.0,35.0,11.0,0
19.0,0.0,0.0,10.0,183.0,5.0,1.0,8.0,1.0,36.6,9.0,0
12.0,1.0,0.3333333333333333,3.0,203.0,5.0,3.0,8.0,1.0,67.66666666666667,9.0,0
1.0,0.0,0.0,3.0,228.0,5.0,5.0,8.0,3.0,28.5,17.0,1
11.0,0.0,0.0,8.0,164.0,4.0,4.0,8.0,1.0,18.22222222222222,17.0,0
14.0,1.0,0.2,4.0,204.0,4.0,1.0,7.0,1.0,40.8,23.0,0
18.0,1.0,0.3333333333333333,3.0,182.0,4.0,1.0,7.0,2.0,60.666666666666664,8.0,0
22.0,0.0,0.0,3.0,277.0,5.0,1.0,8.0,1.0,69.25,11.0,0
1.0,1.0,0.25,3.0,179.0,6.0,1.0,9.0,3.0,44.75,22.0,1
1.0,1.0,0.3333333333333333,4.0,163.0,4.0,1.0,7.0,1.0,54.333333333333336,9.0,0
1.0,0.0,0.0,3.0,160.0,2.0,3.0,5.0,1.0,53.333333333333336,15.0,0
1.0,0.0,0.0,3.0,151.0,4.0,1.0,7.0,1.0,50.333333333333336,9.0,0
4.0,1.0,0.3333333333333333,4.0,147.0,4.0,5.0,8.0,1.0,49.0,14.0,1
3.0,0.0,0.0,5.0,184.0,5.0,3.0,8.0,3.0,61.333333333333336,17.0,0
10.0,0.0,0.0,3.0,205.0,4.0,5.0,7.0,1.0,68.33333333333333,12.0,0
1.0,0.0,0.0,8.0,177.0,2.0,3.0,6.0,1.0,59.0,9.0,0
13.0,0.0,0.0,1.0,178.0,4.0,4.0,8.0,1.0,59.333333333333336,19.0,0
23.0,0.0,0.0,3.0,289.0,4.0,4.0,8.0,1.0,96.33333333333333,29.0,0
24.0,0.0,0.0,12.0,258.0,5.0,5.0,8.0,1.0,86.0,24.0,0
1.0,0.0,0.0,3.0,153.0,4.0,3.0,7.0,3.0,38.25,9.0,0
8.0,0.0,0.0,10.0,179.0,4.0,4.0,8.0,1.0,19.88888888888889,10.0,0
10.0,0.0,0.0,4.0,145.0,4.0,4.0,8.0,1.0,48.333333333333336,14.0,0
23.0,1.0,0.25,13.0,265.0,5.0,3.0,8.0,1.0,66.25,13.0,0
10.0,0.0,0.0,3.0,169.0,5.0,3.0,8.0,1.0,56.333333333333336,8.0,0
10.0,0.0,0.0,5.0,193.0,2.0,5.0,6.0,1.0,64.33333333333333,10.0,0
28.0,0.0,0.0,8.0,299.0,4.0,3.0,8.0,1.0,49.833333333333336,29.0,0
17.0,0.0,0.0,12.0,301.0,5.0,3.0,9.0,1.0,37.625,22.0,0
1.0,1.0,0.125,8.0,171.0,4.0,1.0,7.0,3.0,21.375,19.0,1
12.0,0.0,0.0,10.0,172.0,4.0,1.0,7.0,1.0,43.0,8.0,0
3.0,1.0,0.3333333333333333,10.0,167.0,5.0,4.0,8.0,3.0,55.666666666666664,12.0,0
7.0,0.0,0.0,5.0,180.0,4.0,1.0,8.0,3.0,60.0,9.0,0
6.0,0.0,0.0,7.0,180.0,4.0,4.0,7.0,1.0,60.0,9.0,0
5.0,0.0,0.0,3.0,180.0,4.0,1.0,8.0,3.0,60.0,12.0,0
23.0,1.0,0.25,3.0,151.0,4.0,5.0,8.0,1.0,37.75,23.0,0
12.0,0.0,0.0,4.0,149.0,5.0,4.0,8.0,1.0,29.8,9.0,0
21.0,0.0,0.0,3.0,285.0,2.0,4.0,5.0,3.0,95.0,9.0,0
23.0,0.0,0.0,1.0,279.0,4.0,3.0,7.0,1.0,93.0,8.0,0
15.0,1.0,0.3333333333333333,3.0,196.0,4.0,3.0,8.0,3.0,65.33333333333333,30.0,0
1.0,0.0,0.0,3.0,152.0,4.0,5.0,7.0,3.0,50.666666666666664,16.0,0
7.0,1.0,0.3333333333333333,3.0,179.0,4.0,1.0,7.0,3.0,59.666666666666664,23.0,0
10.0,0.0,0.0,3.0,178.0,4.0,3.0,8.0,1.0,59.333333333333336,33.0,0
18.0,1.0,0.25,3.0,157.0,4.0,1.0,7.0,2.0,39.25,8.0,0
1.0,1.0,0.3333333333333333,3.0,165.0,5.0,3.0,9.0,1.0,55.0,15.0,1
12.0,0.0,0.0,1.0,158.0,4.0,3.0,7.0,1.0,52.666666666666664,11.0,0
27.0,0.0,0.0,3.0,195.0,2.0,1.0,5.0,1.0,65.0,31.0,0
12.0,1.0,0.1111111111111111,8.0,152.0,4.0,3.0,8.0,3.0,16.88888888888889,14.0,1
1.0,0.0,0.0,1.0,139.0,4.0,4.0,8.0,1.0,46.333333333333336,9.0,1
1.0,0.0,0.0,8.0,151.0,4.0,1.0,8.0,1.0,21.571428571428573,14.0,0
29.0,0.0,0.0,3.0,160.0,5.0,4.0,9.0,1.0,53.333333333333336,29.0,0
8.0,0.0,0.0,14.0,165.0,5.0,1.0,8.0,1.0,27.5,12.0,0
31.0,0.0,0.0,1.0,234.0,6.0,1.0,10.0,1.0,78.0,8.0,0
7.0,0.0,0.0,14.0,145.0,2.0,4.0,6.0,1.0,36.25,28.0,0
11.0,0.0,0.0,3.0,220.0,6.0,1.0,9.0,3.0,73.33333333333333,8.0,0
8.0,0.0,0.0,8.0,154.0,5.0,1.0,8.0,1.0,15.4,26.0,0
1.0,1.0,0.3333333333333333,3.0,148.0,4.0,1.0,8.0,3.0,49.333333333333336,14.0,1
18.0,1.0,0.125,8.0,204.0,2.0,1.0,6.0,1.0,25.5,9.0,0
9.0,1.0,0.3333333333333333,5.0,174.0,5.0,1.0,9.0,1.0,58.0,9.0,0
17.0,1.0,0.1,9.0,203.0,4.0,1.0,8.0,3.0,20.3,9.0,0
1.0,0.0,0.0,5.0,169.0,2.0,3.0,6.0,1.0,56.333333333333336,16.0,0
15.0,0.0,0.0,3.0,217.0,4.0,3.0,7.0,3.0,21.7,13.0,0
3.0,0.0,0.0,3.0,155.0,4.0,3.0,7.0,1.0,51.666666666666664,16.0,0
10.0,0.0,0.0,8.0,170.0,4.0,1.0,7.0,3.0,21.25,9.0,0
19.0,0.0,0.0,5.0,232.0,5.0,3.0,9.0,1.0,77.33333333333333,8.0,0
1.0,0.0,0.0,1.0,141.0,6.0,3.0,9.0,2.0,47.0,29.0,1
11.0,0.0,0.0,11.0,254.0,6.0,3.0,9.0,3.0,84.66666666666667,16.0,1
1.0,0.0,0.0,3.0,148.0,6.0,3.0,10.0,1.0,49.333333333333336,24.0,0
19.0,0.0,0.0,7.0,292.0,5.0,4.0,8.0,1.0,29.2,35.0,0
6.0,0.0,0.0,4.0,159.0,4.0,3.0,7.0,1.0,53.0,17.0,0
5.0,0.0,0.0,4.0,160.0,4.0,3.0,8.0,1.0,53.333333333333336,9.0,0
15.0,0.0,0.0,3.0,189.0,6.0,4.0,9.0,2.0,63.0,11.0,0
14.0,1.0,0.3333333333333333,1.0,190.0,4.0,5.0,8.0,1.0,63.333333333333336,15.0,0
1.0,0.0,0.0,3.0,164.0,4.0,5.0,8.0,1.0,54.666666666666664,36.0,0
20.0,0.0,0.0,10.0,181.0,4.0,4.0,7.0,1.0,60.333333333333336,20.0,0
9.0,0.0,0.0,8.0,194.0,4.0,3.0,7.0,1.0,64.66666666666667,34.0,0
4.0,0.0,0.0,9.0,154.0,4.0,1.0,7.0,1.0,51.333333333333336,23.0,0
21.0,0.0,0.0,1.0,175.0,4.0,4.0,7.0,3.0,58.333333333333336,9.0,0
20.0,1.0,0.3333333333333333,3.0,229.0,4.0,1.0,8.0,3.0,76.33333333333333,9.0,0
1.0,1.0,0.25,3.0,186.0,5.0,5.0,9.0,3.0,46.5,20.0,1
1.0,0.0,0.0,1.0,192.0,6.0,4.0,9.0,3.0,64.0,8.0,1
1.0,0.0,0.0,3.0,158.0,4.0,4.0,7.0,1.0,52.666666666666664,11.0,0
5.0,0.0,0.0,5.0,177.0,4.0,1.0,6.0,1.0,59.0,31.0,0
13.0,1.0,0.14285714285714285,9.0,190.0,4.0,1.0,8.0,1.0,27.142857142857142,8.0,0
6.0,0.0,0.0,3.0,221.0,6.0,3.0,10.0,3.0,73.66666666666667,26.0,0
14.0,0.0,0.0,9.0,323.0,4.0,4.0,7.0,3.0,23.071428571428573,14.0,0
19.0,0.0,0.0,3.0,223.0,6.0,3.0,9.0,2.0,74.33333333333333,11.0,0
4.0,0.0,0.0,8.0,175.0,5.0,5.0,9.0,1.0,58.333333333333336,9.0,0
1.0,0.0,0.0,2.0,146.0,4.0,1.0,7.0,2.0,36.5,17.0,0
1.0,0.0,0.0,3.0,147.0,5.0,1.0,9.0,2.0,49.0,15.0,1
5.0,0.0,0.0,3.0,208.0,4.0,3.0,7.0,3.0,69.33333333333333,12.0,0
1.0,0.0,0.0,5.0,159.0,4.0,1.0,8.0,1.0,53.0,15.0,0
1.0,0.0,0.0,3.0,153.0,6.0,4.0,9.0,3.0,38.25,16.0,1
3.0,1.0,0.3333333333333333,3.0,188.0,2.0,3.0,6.0,1.0,62.666666666666664,8.0,0
4.0,0.0,0.0,8.0,196.0,5.0,5.0,9.0,3.0,65.33333333333333,22.0,0
8.0,1.0,0.3333333333333333,3.0,154.0,2.0,1.0,6.0,1.0,51.333333333333336,9.0,0
7.0,0.0,0.0,8.0,176.0,4.0,4.0,8.0,3.0,58.666666666666664,9.0,0
23.0,0.0,0.0,5.0,170.0,4.0,1.0,8.0,3.0,56.666666666666664,18.0,0
1.0,1.0,0.3333333333333333,3.0,211.0,4.0,5.0,8.0,3.0,70.33333333333333,23.0,1
12.0,0.0,0.0,6.0,150.0,5.0,4.0,9.0,1.0,50.0,9.0,0
1.0,0.0,0.0,1.0,207.0,4.0,3.0,8.0,3.0,69.0,23.0,1
3.0,0.0,0.0,1.0,146.0,5.0,5.0,9.0,1.0,48.666666666666664,11.0,0
4.0,0.0,0.0,8.0,178.0,2.0,3.0,5.0,1.0,59.333333333333336,23.0,0
6.0,0.0,0.0,8.0,152.0,4.0,4.0,8.0,1.0,50.666666666666664,12.0,0
12.0,1.0,0.3333333333333333,1.0,183.0,6.0,1.0,9.0,1.0,61.0,25.0,0
7.0,1.0,0.3333333333333333,1.0,149.0,5.0,3.0,8.0,1.0,49.666666666666664,24.0,1
